,ZIP,State,Sun,Houses,Solar Fraction,Solar Houses
22525,68453,NE,5.13,170,0.0171029308001,3.0
22526,68454,NE,4.97,258,0.0171029308001,4.0
22527,68455,NE,4.93,445,0.0171029308001,8.0
22528,68456,NE,5.04,403,0.0171029308001,7.0
22529,68457,NE,4.94,209,0.0171029308001,4.0
22530,68458,NE,5.06,70,0.0171029308001,1.0
22531,68460,NE,5.05,356,0.0171029308001,6.0
22532,68461,NE,4.96,172,0.0171029308001,3.0
22533,68462,NE,4.95,1246,0.0171029308001,21.0
22534,68463,NE,4.91,583,0.0171029308001,10.0
22535,68464,NE,5.12,219,0.0171029308001,4.0
22536,68465,NE,5.07,904,0.0171029308001,15.0
22537,68466,NE,5.09,959,0.0171029308001,16.0
22538,68467,NE,5.06,3137,0.0171029308001,54.0
22539,68502,NE,5.01,6827,0.0171029308001,117.0
22540,68503,NE,5.04,3306,0.0171029308001,57.0
22541,68504,NE,5.04,3017,0.0171029308001,52.0
22542,68505,NE,4.99,4531,0.0171029308001,77.0
22543,68506,NE,5.0,7906,0.0171029308001,135.0
22544,68507,NE,4.98,4528,0.0171029308001,77.0
22545,68508,NE,5.01,927,0.0171029308001,16.0
22546,68510,NE,4.99,6092,0.0171029308001,104.0
22547,68512,NE,5.02,3067,0.0171029308001,52.0
22548,68514,NE,5.0,82,0.0171029308001,1.0
22549,68516,NE,5.0,10666,0.0171029308001,182.0
22550,68517,NE,4.96,150,0.0171029308001,3.0
22551,68520,NE,4.96,385,0.0171029308001,7.0
22552,68521,NE,5.0,7007,0.0171029308001,120.0
22553,68522,NE,5.01,3219,0.0171029308001,55.0
22554,68523,NE,5.02,482,0.0171029308001,8.0
22555,68524,NE,5.01,1194,0.0171029308001,20.0
22556,68526,NE,5.0,1330,0.0171029308001,23.0
22557,68527,NE,4.96,346,0.0171029308001,6.0
22558,68528,NE,5.01,1390,0.0171029308001,24.0
22559,68531,NE,5.0,32,0.0171029308001,1.0
22560,68532,NE,5.01,243,0.0171029308001,4.0
22561,68601,NE,4.96,8729,0.0171029308001,149.0
22562,68620,NE,4.98,1198,0.0171029308001,20.0
22563,68621,NE,4.86,242,0.0171029308001,4.0
22564,68622,NE,4.95,130,0.0171029308001,2.0
22565,68623,NE,5.04,141,0.0171029308001,2.0
22566,68624,NE,4.96,537,0.0171029308001,9.0
22567,68626,NE,4.95,324,0.0171029308001,6.0
22568,68627,NE,5.01,311,0.0171029308001,5.0
22569,68628,NE,5.04,526,0.0171029308001,9.0
22570,68629,NE,4.91,635,0.0171029308001,11.0
22571,68631,NE,4.95,158,0.0171029308001,3.0
22572,68632,NE,4.96,1267,0.0171029308001,22.0
22573,68633,NE,4.87,616,0.0171029308001,11.0
22574,68634,NE,5.02,134,0.0171029308001,2.0
22575,68635,NE,4.98,188,0.0171029308001,3.0
22576,68636,NE,4.96,543,0.0171029308001,9.0
22577,68637,NE,5.04,193,0.0171029308001,3.0
22578,68638,NE,5.04,892,0.0171029308001,15.0
22579,68640,NE,4.99,556,0.0171029308001,10.0
22580,68641,NE,4.9,490,0.0171029308001,8.0
22581,68642,NE,4.95,657,0.0171029308001,11.0
22582,68643,NE,4.92,404,0.0171029308001,7.0
22583,68644,NE,4.96,354,0.0171029308001,6.0
22584,68647,NE,4.97,269,0.0171029308001,5.0
22585,68648,NE,4.9,211,0.0171029308001,4.0
22586,68649,NE,4.87,779,0.0171029308001,13.0
22587,68651,NE,5.02,604,0.0171029308001,10.0
22588,68652,NE,4.96,384,0.0171029308001,7.0
22589,68653,NE,4.96,290,0.0171029308001,5.0
22590,68654,NE,5.06,245,0.0171029308001,4.0
22591,68655,NE,5.04,68,0.0171029308001,1.0
22592,68658,NE,4.97,336,0.0171029308001,6.0
22593,68659,NE,4.92,90,0.0171029308001,2.0
22594,68660,NE,4.99,464,0.0171029308001,8.0
22595,68661,NE,4.92,1943,0.0171029308001,33.0
22596,68662,NE,4.99,470,0.0171029308001,8.0
22597,68663,NE,5.02,300,0.0171029308001,5.0
22598,68664,NE,4.9,144,0.0171029308001,2.0
22599,68665,NE,5.04,395,0.0171029308001,7.0
22600,68666,NE,5.04,680,0.0171029308001,12.0
22601,68667,NE,5.01,102,0.0171029308001,2.0
22602,68669,NE,5.01,181,0.0171029308001,3.0
22603,68701,NE,4.95,9141,0.0171029308001,156.0
22604,68710,NE,4.8,297,0.0171029308001,5.0
22605,68711,NE,5.05,124,0.0171029308001,2.0
22606,68713,NE,4.95,931,0.0171029308001,16.0
22607,68714,NE,5.06,684,0.0171029308001,12.0
22608,68715,NE,4.95,478,0.0171029308001,8.0
22609,68716,NE,4.87,364,0.0171029308001,6.0
22610,68717,NE,4.84,119,0.0171029308001,2.0
22611,68718,NE,4.82,859,0.0171029308001,15.0
22612,68719,NE,4.96,68,0.0171029308001,1.0
22613,68720,NE,4.92,173,0.0171029308001,3.0
22614,68722,NE,4.97,289,0.0171029308001,5.0
22615,68723,NE,4.84,232,0.0171029308001,4.0
22616,68724,NE,4.87,72,0.0171029308001,1.0
22617,68725,NE,5.01,262,0.0171029308001,4.0
22618,68726,NE,4.94,339,0.0171029308001,6.0
22619,68727,NE,4.81,360,0.0171029308001,6.0
22620,68728,NE,4.82,112,0.0171029308001,2.0
22621,68729,NE,4.88,847,0.0171029308001,14.0
22622,68730,NE,4.8,940,0.0171029308001,16.0
22623,68731,NE,4.79,858,0.0171029308001,15.0
22624,68732,NE,4.8,107,0.0171029308001,2.0
22625,68733,NE,4.8,504,0.0171029308001,9.0
22626,68734,NE,4.99,47,0.0171029308001,1.0
22627,68735,NE,4.93,426,0.0171029308001,7.0
22628,68736,NE,4.8,268,0.0171029308001,5.0
22629,68739,NE,4.8,1085,0.0171029308001,19.0
22630,68740,NE,4.87,315,0.0171029308001,5.0
22631,68741,NE,4.79,283,0.0171029308001,5.0
22632,68742,NE,4.94,57,0.0171029308001,1.0
22633,68743,NE,4.79,269,0.0171029308001,5.0
22634,68745,NE,4.8,668,0.0171029308001,11.0
22635,68746,NE,4.94,313,0.0171029308001,5.0
22636,68747,NE,4.87,70,0.0171029308001,1.0
22637,68748,NE,4.94,1120,0.0171029308001,19.0
22638,68751,NE,4.78,43,0.0171029308001,1.0
22639,68752,NE,4.94,399,0.0171029308001,7.0
22640,68755,NE,4.99,152,0.0171029308001,3.0
22641,68756,NE,4.93,922,0.0171029308001,16.0
22642,68757,NE,4.78,346,0.0171029308001,6.0
22643,68758,NE,4.96,494,0.0171029308001,8.0
22644,68759,NE,5.03,177,0.0171029308001,3.0
22645,68760,NE,4.87,603,0.0171029308001,10.0
22646,68761,NE,4.96,177,0.0171029308001,3.0
22647,68763,NE,4.91,1942,0.0171029308001,33.0
22648,68764,NE,4.93,348,0.0171029308001,6.0
22649,68765,NE,4.88,540,0.0171029308001,9.0
22650,68766,NE,4.91,198,0.0171029308001,3.0
22651,68767,NE,4.88,1229,0.0171029308001,21.0
22652,68768,NE,4.85,315,0.0171029308001,5.0
22653,68769,NE,4.88,902,0.0171029308001,15.0
22654,68770,NE,4.78,601,0.0171029308001,10.0
22655,68771,NE,4.85,645,0.0171029308001,11.0
22656,68773,NE,4.92,80,0.0171029308001,1.0
22657,68774,NE,4.8,169,0.0171029308001,3.0
22658,68776,NE,4.79,3623,0.0171029308001,62.0
22659,68777,NE,4.96,391,0.0171029308001,7.0
22660,68778,NE,5.05,311,0.0171029308001,5.0
22661,68779,NE,4.9,1015,0.0171029308001,17.0
22662,68780,NE,5.0,394,0.0171029308001,7.0
22663,68781,NE,4.94,645,0.0171029308001,11.0
22664,68783,NE,4.91,423,0.0171029308001,7.0
22665,68784,NE,4.82,751,0.0171029308001,13.0
22666,68785,NE,4.8,69,0.0171029308001,1.0
22667,68786,NE,4.82,451,0.0171029308001,8.0
22668,68787,NE,4.83,1772,0.0171029308001,30.0
22669,68788,NE,4.83,1862,0.0171029308001,32.0
22670,68789,NE,4.89,65,0.0171029308001,1.0
22671,68790,NE,4.84,318,0.0171029308001,5.0
22672,68791,NE,4.85,781,0.0171029308001,13.0
22673,68792,NE,4.8,204,0.0171029308001,3.0
22674,68801,NE,5.09,8205,0.0171029308001,140.0
22675,68803,NE,5.13,6771,0.0171029308001,116.0
22676,68810,NE,5.13,244,0.0171029308001,4.0
22677,68812,NE,5.2,281,0.0171029308001,5.0
22678,68813,NE,5.15,269,0.0171029308001,5.0
22679,68814,NE,5.13,496,0.0171029308001,8.0
22680,68815,NE,5.12,312,0.0171029308001,5.0
22681,68816,NE,5.09,52,0.0171029308001,1.0
22682,68817,NE,5.11,190,0.0171029308001,3.0
22683,68818,NE,5.09,1740,0.0171029308001,30.0
22684,68820,NE,5.12,193,0.0171029308001,3.0
22685,68821,NE,5.18,84,0.0171029308001,1.0
22686,68822,NE,5.15,1832,0.0171029308001,31.0
22687,68823,NE,5.06,1196,0.0171029308001,20.0
22688,68824,NE,5.13,432,0.0171029308001,7.0
22689,68825,NE,5.24,472,0.0171029308001,8.0
22690,68826,NE,5.07,1450,0.0171029308001,25.0
22691,68827,NE,5.08,277,0.0171029308001,5.0
22692,68828,NE,5.13,113,0.0171029308001,2.0
22693,68831,NE,5.12,348,0.0171029308001,6.0
22694,68832,NE,5.1,647,0.0171029308001,11.0
22695,68833,NE,5.21,208,0.0171029308001,4.0
22696,68834,NE,5.23,214,0.0171029308001,4.0
22697,68835,NE,5.12,204,0.0171029308001,3.0
22698,68836,NE,5.2,547,0.0171029308001,9.0
22699,68837,NE,5.13,32,0.0171029308001,1.0
22700,68838,NE,5.12,153,0.0171029308001,3.0
22701,68840,NE,5.15,900,0.0171029308001,15.0
22702,68841,NE,5.1,239,0.0171029308001,4.0
22703,68842,NE,5.06,340,0.0171029308001,6.0
22704,68843,NE,5.07,325,0.0171029308001,6.0
22705,68844,NE,5.15,135,0.0171029308001,2.0
22706,68845,NE,5.19,5167,0.0171029308001,88.0
22707,68846,NE,5.07,133,0.0171029308001,2.0
22708,68847,NE,5.18,4482,0.0171029308001,77.0
22709,68849,NE,5.2,0,0.0171029308001,0.0
22710,68850,NE,5.28,2816,0.0171029308001,48.0
22711,68852,NE,5.14,289,0.0171029308001,5.0
22712,68853,NE,5.11,802,0.0171029308001,14.0
22713,68854,NE,5.07,459,0.0171029308001,8.0
22714,68855,NE,5.14,208,0.0171029308001,4.0
22715,68856,NE,5.19,240,0.0171029308001,4.0
22716,68858,NE,5.21,105,0.0171029308001,2.0
22717,68859,NE,5.11,261,0.0171029308001,4.0
22718,68860,NE,5.24,166,0.0171029308001,3.0
22719,68861,NE,5.21,14,0.0171029308001,0.0
22720,68862,NE,5.11,1335,0.0171029308001,23.0
22721,68863,NE,5.25,445,0.0171029308001,8.0
22722,68864,NE,5.11,517,0.0171029308001,9.0
22723,68865,NE,5.09,352,0.0171029308001,6.0
22724,68866,NE,5.15,372,0.0171029308001,6.0
22725,68869,NE,5.14,862,0.0171029308001,15.0
22726,68870,NE,5.19,176,0.0171029308001,3.0
22727,68871,NE,5.14,114,0.0171029308001,2.0
22728,68872,NE,5.12,321,0.0171029308001,5.0
22729,68873,NE,5.12,1272,0.0171029308001,22.0
22730,68874,NE,5.13,523,0.0171029308001,9.0
22731,68875,NE,5.07,305,0.0171029308001,5.0
22732,68876,NE,5.14,599,0.0171029308001,10.0
22733,68878,NE,5.23,182,0.0171029308001,3.0
22734,68879,NE,5.13,197,0.0171029308001,3.0
22735,68881,NE,5.13,31,0.0171029308001,1.0
22736,68882,NE,5.07,231,0.0171029308001,4.0
22737,68883,NE,5.13,804,0.0171029308001,14.0
22738,68901,NE,5.14,8449,0.0171029308001,145.0
22739,68920,NE,5.32,609,0.0171029308001,10.0
22740,68922,NE,5.37,549,0.0171029308001,9.0
22741,68923,NE,5.36,36,0.0171029308001,1.0
22742,68924,NE,5.2,435,0.0171029308001,7.0
22743,68925,NE,5.22,230,0.0171029308001,4.0
22744,68926,NE,5.38,422,0.0171029308001,7.0
22745,68927,NE,5.28,499,0.0171029308001,9.0
22746,68928,NE,5.25,247,0.0171029308001,4.0
22747,68929,NE,5.34,76,0.0171029308001,1.0
22748,68930,NE,5.2,542,0.0171029308001,9.0
22749,68932,NE,5.2,218,0.0171029308001,4.0
22750,68933,NE,5.16,401,0.0171029308001,7.0
22751,68934,NE,5.23,55,0.0171029308001,1.0
22752,68935,NE,5.16,415,0.0171029308001,7.0
22753,68936,NE,5.37,118,0.0171029308001,2.0
22754,68937,NE,5.31,1211,0.0171029308001,21.0
22755,68938,NE,5.19,218,0.0171029308001,4.0
22756,68939,NE,5.29,639,0.0171029308001,11.0
22757,68940,NE,5.2,217,0.0171029308001,4.0
22758,68941,NE,5.18,383,0.0171029308001,7.0
22759,68942,NE,5.24,215,0.0171029308001,4.0
22760,68943,NE,5.2,131,0.0171029308001,2.0
22761,68944,NE,5.12,395,0.0171029308001,7.0
22762,68945,NE,5.18,140,0.0171029308001,2.0
22763,68946,NE,5.38,59,0.0171029308001,1.0
22764,68947,NE,5.29,307,0.0171029308001,5.0
22765,68948,NE,5.38,130,0.0171029308001,2.0
22766,68949,NE,5.26,2435,0.0171029308001,42.0
22767,68950,NE,5.18,182,0.0171029308001,3.0
22768,68952,NE,5.29,65,0.0171029308001,1.0
22769,68954,NE,5.14,45,0.0171029308001,1.0
22770,68955,NE,5.17,632,0.0171029308001,11.0
22771,68956,NE,5.14,534,0.0171029308001,9.0
22772,68957,NE,5.23,287,0.0171029308001,5.0
22773,68958,NE,5.26,248,0.0171029308001,4.0
22774,68959,NE,5.19,1416,0.0171029308001,24.0
22775,68960,NE,5.32,115,0.0171029308001,2.0
22776,68961,NE,5.18,470,0.0171029308001,8.0
22777,68964,NE,5.18,65,0.0171029308001,1.0
22778,68966,NE,5.35,316,0.0171029308001,5.0
22779,68967,NE,5.36,604,0.0171029308001,10.0
22780,68969,NE,5.33,13,0.0171029308001,0.0
22781,68970,NE,5.28,744,0.0171029308001,13.0
22782,68971,NE,5.32,407,0.0171029308001,7.0
22783,68972,NE,5.29,145,0.0171029308001,2.0
22784,68973,NE,5.18,178,0.0171029308001,3.0
22785,68974,NE,5.18,109,0.0171029308001,2.0
22786,68975,NE,5.14,56,0.0171029308001,1.0
22787,68976,NE,5.31,93,0.0171029308001,2.0
22788,68977,NE,5.39,169,0.0171029308001,3.0
22789,68978,NE,5.21,1081,0.0171029308001,18.0
22790,68979,NE,5.12,742,0.0171029308001,13.0
22791,68980,NE,5.11,195,0.0171029308001,3.0
22792,68981,NE,5.24,114,0.0171029308001,2.0
22793,68982,NE,5.3,246,0.0171029308001,4.0
22794,69001,NE,5.42,3273,0.0171029308001,56.0
22795,69020,NE,5.41,228,0.0171029308001,4.0
22796,69021,NE,5.42,668,0.0171029308001,11.0
22797,69022,NE,5.38,725,0.0171029308001,12.0
22798,69023,NE,5.55,154,0.0171029308001,3.0
22799,69024,NE,5.49,621,0.0171029308001,11.0
22800,69025,NE,5.43,435,0.0171029308001,7.0
22801,69026,NE,5.46,107,0.0171029308001,2.0
22802,69027,NE,5.51,73,0.0171029308001,1.0
22803,69028,NE,5.36,411,0.0171029308001,7.0
22804,69029,NE,5.33,183,0.0171029308001,3.0
22805,69030,NE,5.6,177,0.0171029308001,3.0
22806,69032,NE,5.44,208,0.0171029308001,4.0
22807,69033,NE,5.51,1078,0.0171029308001,18.0
22808,69034,NE,5.42,449,0.0171029308001,8.0
22809,69036,NE,5.45,67,0.0171029308001,1.0
22810,69037,NE,5.42,44,0.0171029308001,1.0
22811,69038,NE,5.44,258,0.0171029308001,4.0
22812,69039,NE,5.41,30,0.0171029308001,1.0
22813,69040,NE,5.37,366,0.0171029308001,6.0
22814,69041,NE,5.56,69,0.0171029308001,1.0
22815,69042,NE,5.45,27,0.0171029308001,0.0
22816,69043,NE,5.37,245,0.0171029308001,4.0
22817,69044,NE,5.46,429,0.0171029308001,7.0
22818,69045,NE,5.31,510,0.0171029308001,9.0
22819,69046,NE,5.38,145,0.0171029308001,2.0
22820,69101,NE,5.37,9667,0.0171029308001,165.0
22821,69120,NE,5.29,498,0.0171029308001,9.0
22822,69121,NE,5.46,197,0.0171029308001,3.0
22823,69122,NE,5.49,291,0.0171029308001,5.0
22824,69123,NE,5.33,419,0.0171029308001,7.0
22825,69125,NE,5.43,185,0.0171029308001,3.0
22826,69127,NE,5.33,451,0.0171029308001,8.0
22827,69128,NE,5.52,143,0.0171029308001,2.0
22828,69129,NE,5.48,688,0.0171029308001,12.0
22829,69130,NE,5.32,2173,0.0171029308001,37.0
22830,69131,NE,5.46,273,0.0171029308001,5.0
22831,69132,NE,5.39,60,0.0171029308001,1.0
22832,69133,NE,5.55,193,0.0171029308001,3.0
22833,69134,NE,5.29,166,0.0171029308001,3.0
22834,69138,NE,5.29,1676,0.0171029308001,29.0
22835,69140,NE,5.52,824,0.0171029308001,14.0
22836,69141,NE,5.5,151,0.0171029308001,3.0
22837,69142,NE,5.23,58,0.0171029308001,1.0
22838,69143,NE,5.4,578,0.0171029308001,10.0
22839,69144,NE,5.31,70,0.0171029308001,1.0
22840,69145,NE,5.47,1181,0.0171029308001,20.0
22841,69146,NE,5.31,244,0.0171029308001,4.0
22842,69147,NE,5.47,653,0.0171029308001,11.0
22843,69148,NE,5.45,101,0.0171029308001,2.0
22844,69149,NE,5.49,281,0.0171029308001,5.0
22845,69150,NE,5.49,236,0.0171029308001,4.0
22846,69151,NE,5.38,305,0.0171029308001,5.0
22847,69152,NE,5.13,445,0.0171029308001,8.0
22848,69153,NE,5.31,2332,0.0171029308001,40.0
22849,69154,NE,5.48,646,0.0171029308001,11.0
22850,69155,NE,5.29,450,0.0171029308001,8.0
22851,69156,NE,5.47,233,0.0171029308001,4.0
22852,69157,NE,5.21,15,0.0171029308001,0.0
22853,69161,NE,5.11,65,0.0171029308001,1.0
22854,69162,NE,5.52,2892,0.0171029308001,49.0
22855,69163,NE,5.16,392,0.0171029308001,7.0
22856,69165,NE,5.21,687,0.0171029308001,12.0
22857,69166,NE,5.13,280,0.0171029308001,5.0
22858,69167,NE,5.16,142,0.0171029308001,2.0
22859,69168,NE,5.52,103,0.0171029308001,2.0
22860,69169,NE,5.29,210,0.0171029308001,4.0
22861,69170,NE,5.39,149,0.0171029308001,3.0
22862,69171,NE,5.34,6,0.0171029308001,0.0
22863,69201,SD,4.96,1639,0.0133408418531,22.0
22864,69210,NE,5.09,1164,0.0171029308001,20.0
22865,69211,NE,5.28,178,0.0171029308001,3.0
22866,69212,NE,5.11,113,0.0171029308001,2.0
22867,69214,NE,5.14,130,0.0171029308001,2.0
22868,69217,NE,5.07,316,0.0171029308001,5.0
22869,69218,NE,5.29,169,0.0171029308001,3.0
22870,69219,NE,5.24,56,0.0171029308001,1.0
22871,69221,NE,5.12,112,0.0171029308001,2.0
22872,69301,NE,5.39,3222,0.0171029308001,55.0
22873,69331,NE,5.52,11,0.0171029308001,0.0
22874,69333,NE,5.31,152,0.0171029308001,3.0
22875,69334,NE,5.46,983,0.0171029308001,17.0
22876,69335,NE,5.42,17,0.0171029308001,0.0
22877,69336,NE,5.44,959,0.0171029308001,16.0
22878,69337,NE,5.29,2223,0.0171029308001,38.0
22879,69339,NE,5.3,711,0.0171029308001,12.0
22880,69340,NE,5.36,50,0.0171029308001,1.0
22881,69341,NE,5.44,3483,0.0171029308001,60.0
22882,69343,NE,5.27,1111,0.0171029308001,19.0
22883,69345,NE,5.41,227,0.0171029308001,4.0
22884,69346,NE,5.28,388,0.0171029308001,7.0
22885,69347,NE,5.3,551,0.0171029308001,9.0
22886,69348,NE,5.38,604,0.0171029308001,10.0
22887,69350,NE,5.34,178,0.0171029308001,3.0
22888,69351,NE,5.37,102,0.0171029308001,2.0
22889,69352,NE,5.41,331,0.0171029308001,6.0
22890,69354,NE,5.38,53,0.0171029308001,1.0
22891,69355,NE,5.46,42,0.0171029308001,1.0
22892,69356,NE,5.46,697,0.0171029308001,12.0
22893,69357,NE,5.44,1335,0.0171029308001,23.0
22894,69358,NE,5.44,738,0.0171029308001,13.0
22895,69360,NE,5.28,582,0.0171029308001,10.0
22896,69361,NE,5.47,5840,0.0171029308001,100.0
22897,69366,NE,5.4,81,0.0171029308001,1.0
22898,69367,NE,5.3,83,0.0171029308001,1.0
22899,70001,LA,5.14,9366,0.0968168293607,907.0
22900,70002,LA,5.14,4286,0.0968168293607,415.0
22901,70003,LA,5.14,13210,0.0968168293607,1279.0
22902,70005,LA,5.14,7528,0.0968168293607,729.0
22903,70006,LA,5.14,4029,0.0968168293607,390.0
22904,70030,LA,5.11,1371,0.0968168293607,133.0
22905,70031,LA,5.14,459,0.0968168293607,44.0
22906,70032,LA,5.04,1492,0.0968168293607,144.0
22907,70036,LA,5.17,508,0.0968168293607,49.0
22908,70037,LA,5.04,3839,0.0968168293607,372.0
22909,70039,LA,5.14,709,0.0968168293607,69.0
22910,70040,LA,5.14,386,0.0968168293607,37.0
22911,70041,LA,5.35,429,0.0968168293607,42.0
22912,70043,LA,5.04,5290,0.0968168293607,512.0
22913,70047,LA,5.14,3635,0.0968168293607,352.0
22914,70049,LA,5.1,664,0.0968168293607,64.0
22915,70050,LA,5.42,0,0.0968168293607,0.0
22916,70051,LA,5.13,666,0.0968168293607,64.0
22917,70052,LA,5.1,1111,0.0968168293607,108.0
22918,70053,LA,5.12,3985,0.0968168293607,386.0
22919,70056,LA,5.12,9454,0.0968168293607,915.0
22920,70057,LA,5.12,1117,0.0968168293607,108.0
22921,70058,LA,5.12,10668,0.0968168293607,1033.0
22922,70062,LA,5.19,3712,0.0968168293607,359.0
22923,70065,LA,5.19,13051,0.0968168293607,1264.0
22924,70067,LA,5.24,912,0.0968168293607,88.0
22925,70068,LA,5.12,10625,0.0968168293607,1029.0
22926,70070,LA,5.14,4110,0.0968168293607,398.0
22927,70071,LA,5.14,1103,0.0968168293607,107.0
22928,70072,LA,5.12,17892,0.0968168293607,1732.0
22929,70075,LA,5.04,1510,0.0968168293607,146.0
22930,70076,LA,5.14,71,0.0968168293607,7.0
22931,70079,LA,5.14,1137,0.0968168293607,110.0
22932,70080,LA,5.11,225,0.0968168293607,22.0
22933,70082,LA,5.33,35,0.0968168293607,3.0
22934,70083,LA,5.24,519,0.0968168293607,50.0
22935,70084,LA,5.12,2337,0.0968168293607,226.0
22936,70085,LA,5.19,1469,0.0968168293607,142.0
22937,70086,LA,5.11,465,0.0968168293607,45.0
22938,70087,LA,5.14,2139,0.0968168293607,207.0
22939,70090,LA,5.1,2291,0.0968168293607,222.0
22940,70091,LA,5.44,70,0.0968168293607,7.0
22941,70092,LA,5.04,2550,0.0968168293607,247.0
22942,70094,LA,5.14,10188,0.0968168293607,986.0
22943,70112,LA,5.12,113,0.0968168293607,11.0
22944,70113,LA,5.12,1022,0.0968168293607,99.0
22945,70114,LA,5.12,5555,0.0968168293607,538.0
22946,70115,LA,5.12,6794,0.0968168293607,658.0
22947,70116,LA,5.12,2333,0.0968168293607,226.0
22948,70117,LA,5.04,5766,0.0968168293607,558.0
22949,70118,LA,5.14,6962,0.0968168293607,674.0
22950,70119,LA,5.12,6373,0.0968168293607,617.0
22951,70121,LA,5.14,3652,0.0968168293607,354.0
22952,70122,LA,5.12,10276,0.0968168293607,995.0
22953,70123,LA,5.14,8055,0.0968168293607,780.0
22954,70124,LA,5.12,5833,0.0968168293607,565.0
22955,70125,LA,5.12,3462,0.0968168293607,335.0
22956,70126,LA,5.04,6965,0.0968168293607,674.0
22957,70127,LA,5.13,5101,0.0968168293607,494.0
22958,70128,LA,5.13,5669,0.0968168293607,549.0
22959,70129,LA,5.04,2245,0.0968168293607,217.0
22960,70130,LA,5.12,1268,0.0968168293607,123.0
22961,70131,LA,5.04,8374,0.0968168293607,811.0
22962,70139,LA,5.12,0,0.0968168293607,0.0
22963,70301,LA,5.09,11567,0.0968168293607,1120.0
22964,70339,LA,5.13,1979,0.0968168293607,192.0
22965,70341,LA,5.11,1353,0.0968168293607,131.0
22966,70342,LA,5.15,1207,0.0968168293607,117.0
22967,70343,LA,5.18,1378,0.0968168293607,133.0
22968,70344,LA,5.18,2107,0.0968168293607,204.0
22969,70345,LA,5.17,2869,0.0968168293607,278.0
22970,70346,LA,5.11,2918,0.0968168293607,283.0
22971,70352,LA,5.17,74,0.0968168293607,7.0
22972,70353,LA,5.25,453,0.0968168293607,44.0
22973,70354,LA,5.3,1444,0.0968168293607,140.0
22974,70355,LA,5.12,319,0.0968168293607,31.0
22975,70356,LA,5.1,596,0.0968168293607,58.0
22976,70357,LA,5.3,1218,0.0968168293607,118.0
22977,70358,LA,5.41,1559,0.0968168293607,151.0
22978,70359,LA,5.09,1821,0.0968168293607,176.0
22979,70360,LA,5.13,7825,0.0968168293607,758.0
22980,70363,LA,5.13,6528,0.0968168293607,632.0
22981,70364,LA,5.13,8043,0.0968168293607,779.0
22982,70372,LA,5.1,750,0.0968168293607,73.0
22983,70373,LA,5.18,2242,0.0968168293607,217.0
22984,70374,LA,5.14,1944,0.0968168293607,188.0
22985,70375,LA,5.12,37,0.0968168293607,4.0
22986,70377,LA,5.19,1324,0.0968168293607,128.0
22987,70380,LA,5.13,6364,0.0968168293607,616.0
22988,70390,LA,5.09,2173,0.0968168293607,210.0
22989,70392,LA,5.14,2484,0.0968168293607,240.0
22990,70393,LA,5.12,144,0.0968168293607,14.0
22991,70394,LA,5.1,4397,0.0968168293607,426.0
22992,70395,LA,5.09,1275,0.0968168293607,123.0
22993,70397,LA,5.25,614,0.0968168293607,59.0
22994,70401,LA,5.13,4580,0.0968168293607,443.0
22995,70402,LA,5.13,0,0.0968168293607,0.0
22996,70403,LA,5.13,6835,0.0968168293607,662.0
22997,70420,LA,5.11,2558,0.0968168293607,248.0
22998,70422,LA,5.1,3373,0.0968168293607,327.0
22999,70426,LA,5.11,1479,0.0968168293607,143.0
23000,70427,LA,5.09,7028,0.0968168293607,680.0
23001,70431,LA,5.11,1716,0.0968168293607,166.0
23002,70433,LA,5.14,10568,0.0968168293607,1023.0
23003,70435,LA,5.11,5765,0.0968168293607,558.0
23004,70436,LA,5.1,180,0.0968168293607,17.0
23005,70437,LA,5.11,2447,0.0968168293607,237.0
23006,70438,LA,5.09,5468,0.0968168293607,529.0
23007,70441,LA,5.07,1227,0.0968168293607,119.0
23008,70442,LA,5.11,139,0.0968168293607,13.0
23009,70443,LA,5.12,2189,0.0968168293607,212.0
23010,70444,LA,5.09,2758,0.0968168293607,267.0
23011,70445,LA,5.12,3646,0.0968168293607,353.0
23012,70446,LA,5.11,1465,0.0968168293607,142.0
23013,70447,LA,5.25,3598,0.0968168293607,348.0
23014,70448,LA,5.12,8339,0.0968168293607,807.0
23015,70449,LA,5.12,1318,0.0968168293607,128.0
23016,70450,LA,5.11,755,0.0968168293607,73.0
23017,70452,LA,5.12,3222,0.0968168293607,312.0
23018,70453,LA,5.07,337,0.0968168293607,33.0
23019,70454,LA,5.14,7835,0.0968168293607,759.0
23020,70455,LA,5.14,338,0.0968168293607,33.0
23021,70456,LA,5.1,573,0.0968168293607,55.0
23022,70458,LA,5.15,11832,0.0968168293607,1146.0
23023,70460,LA,5.15,6330,0.0968168293607,613.0
23024,70461,LA,5.15,8096,0.0968168293607,784.0
23025,70462,LA,5.12,1893,0.0968168293607,183.0
23026,70465,LA,5.1,138,0.0968168293607,13.0
23027,70466,LA,5.12,1936,0.0968168293607,187.0
23028,70471,LA,5.16,6134,0.0968168293607,594.0
23029,70501,LA,5.09,9309,0.0968168293607,901.0
23030,70503,LA,5.11,8363,0.0968168293607,810.0
23031,70506,LA,5.11,10742,0.0968168293607,1040.0
23032,70507,LA,5.09,4250,0.0968168293607,411.0
23033,70508,LA,5.09,9374,0.0968168293607,908.0
23034,70510,LA,5.14,7382,0.0968168293607,715.0
